PedidoID,LineaID,SKU,ProductoNombre,Categoria,Marca,Talla,Color,Unidades,PrecioUnit,IVAPct
1003808,4,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XS,Rojo,1,20.99,0.21
1003809,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,42,Gris,1,62.99,0.21
1003809,2,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Rojo,1,12.34,0.21
1003809,3,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,XL,Verde,1,14.99,0.21
1003810,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,39,Rojo,1,62.99,0.21
1003811,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Verde,1,12.99,0.21
1003811,2,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Negro,1,23.74,0.21
1003812,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Verde,1,12.99,0.21
1003812,2,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Gris,1,23.74,0.21
1003812,3,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,XS,Azul,1,44.99,0.21
1003813,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,M,Blanco,1,18.99,0.21
1003814,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,42,Gris,2,59.99,0.21
1003814,2,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,44,Blanco,2,79.99,0.21
1003815,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,L,Verde,1,14.99,0.21
1003815,2,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,S,Verde,1,69.99,0.21
1003816,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,XS,Beige,1,44.99,0.21
1003816,2,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,44,Negro,3,62.99,0.21
1003817,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,40,Rojo,1,59.99,0.21
1003817,2,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,S,Rojo,1,20.99,0.21
1003817,3,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Gris,3,26.24,0.21
1003818,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Rojo,1,12.99,0.21
1003819,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Gris,1,23.74,0.21
1003819,2,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,M,Azul,1,69.99,0.21
1003819,3,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XL,Azul,3,18.99,0.21
1003820,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,L,Negro,1,39.99,0.21
1003821,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Beige,1,23.74,0.21
1003821,2,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,XL,Gris,3,14.99,0.21
1003821,3,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,39,Azul,1,59.99,0.21
1003822,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,XL,Gris,1,44.99,0.21
1003823,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,41,Verde,1,83.99,0.21
1003823,2,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,M,Negro,1,14.24,0.21
1003824,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,M,Rojo,2,69.99,0.21
1003824,2,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,40,Azul,2,79.99,0.21
1003825,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,M,Rojo,1,14.99,0.21
1003825,2,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,41,Rojo,1,59.99,0.21
1003826,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,S,Verde,1,15.74,0.21
1003827,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Verde,1,23.74,0.21
1003827,2,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,S,Blanco,2,14.99,0.21
1003828,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,39,Negro,1,56.99,0.21
1003829,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,L,Blanco,2,69.99,0.21
1003829,2,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,44,Negro,1,79.99,0.21
1003830,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Verde,1,26.24,0.21
1003830,2,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,XS,Rojo,1,44.99,0.21
1003830,3,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,40,Verde,1,75.99,0.21
1003831,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,S,Verde,1,39.99,0.21
1003831,2,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XS,Verde,1,69.99,0.21
1003831,3,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Negro,1,12.99,0.21
1003831,4,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,XS,Verde,1,15.74,0.21
1003832,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XS,Blanco,1,37.99,0.21
1003832,2,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XL,Blanco,2,20.99,0.21
1003833,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,39,Negro,1,79.99,0.21
1003834,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XL,Beige,1,66.49,0.21
1003835,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,43,Beige,1,83.99,0.21
1003836,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,43,Gris,2,56.99,0.21
1003836,2,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XS,Beige,1,18.99,0.21
1003836,3,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,L,Blanco,1,14.24,0.21
1003837,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Verde,1,24.99,0.21
1003837,2,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,43,Rojo,1,79.99,0.21
1003837,3,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XS,Beige,3,18.99,0.21
1003838,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XL,Azul,1,39.99,0.21
1003839,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XS,Verde,1,69.99,0.21
1003840,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,L,Verde,1,44.99,0.21
1003841,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Negro,2,26.24,0.21
1003841,2,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,L,Verde,1,19.99,0.21
1003841,3,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,L,Negro,1,37.99,0.21
1003842,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,39,Azul,1,79.99,0.21
1003843,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,44,Verde,1,62.99,0.21
1003844,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,XS,Beige,1,14.99,0.21
1003845,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,XS,Gris,1,44.99,0.21
1003845,2,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Verde,1,13.64,0.21
1003846,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,M,Blanco,1,14.24,0.21
1003846,2,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,M,Negro,1,39.99,0.21
1003846,3,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,42,Azul,1,79.99,0.21
1003847,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Negro,1,12.99,0.21
1003847,2,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,44,Rojo,1,59.99,0.21
1003847,3,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,39,Rojo,1,75.99,0.21
1003848,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XL,Blanco,3,19.99,0.21
1003849,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,S,Gris,1,39.99,0.21
1003849,2,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,L,Rojo,1,69.99,0.21
1003850,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,M,Rojo,1,69.99,0.21
1003851,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,S,Verde,1,69.99,0.21
1003852,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,39,Rojo,1,83.99,0.21
1003852,2,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XL,Gris,1,19.99,0.21
1003853,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XS,Azul,2,41.99,0.21
1003854,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,L,Azul,2,39.99,0.21
1003855,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,S,Negro,2,41.99,0.21
1003855,2,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,S,Rojo,2,73.49,0.21
1003855,3,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,39,Beige,1,79.99,0.21
1003856,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XL,Azul,1,39.99,0.21
1003856,2,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,M,Rojo,1,66.49,0.21
1003857,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,L,Rojo,1,14.99,0.21
1003858,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,L,Blanco,1,47.24,0.21
1003859,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Gris,1,13.64,0.21
1003859,2,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,43,Rojo,1,79.99,0.21
1003859,3,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,39,Blanco,1,62.99,0.21
1003860,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,XL,Gris,1,14.24,0.21
1003860,2,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XL,Negro,1,73.49,0.21
1003861,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Negro,1,23.74,0.21
1003862,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,39,Blanco,1,83.99,0.21
1003863,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,M,Beige,1,44.99,0.21
1003864,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,S,Azul,1,15.74,0.21
1003864,2,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Verde,1,12.99,0.21
1003865,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Rojo,1,13.64,0.21
1003865,2,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,M,Negro,1,20.99,0.21
1003866,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,S,Negro,1,42.74,0.21
1003867,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,S,Verde,1,47.24,0.21
1003867,2,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,S,Gris,1,19.99,0.21
1003867,3,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,M,Verde,1,73.49,0.21
1003868,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,L,Beige,3,14.24,0.21
1003868,2,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XS,Rojo,1,37.99,0.21
1003869,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,43,Beige,1,79.99,0.21
1003869,2,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Azul,1,24.99,0.21
1003869,3,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Negro,1,12.34,0.21
1003870,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,M,Beige,2,19.99,0.21
1003871,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,S,Gris,1,15.74,0.21
1003872,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,41,Verde,2,56.99,0.21
1003873,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,S,Verde,1,19.99,0.21
1003873,2,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,L,Azul,1,44.99,0.21
1003873,3,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,S,Blanco,1,39.99,0.21
1003874,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XL,Verde,1,20.99,0.21
1003874,2,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Blanco,3,13.64,0.21
1003875,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XL,Blanco,2,69.99,0.21
1003875,2,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XS,Rojo,1,39.99,0.21
1003875,3,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Blanco,1,13.64,0.21
1003875,4,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,42,Negro,1,79.99,0.21
1003876,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Gris,2,26.24,0.21
1003877,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Verde,1,12.99,0.21
1003877,2,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,M,Rojo,1,20.99,0.21
1003877,3,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,S,Azul,1,14.99,0.21
1003878,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,M,Negro,1,44.99,0.21
1003878,2,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Blanco,1,12.99,0.21
1003879,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,41,Gris,1,59.99,0.21
1003880,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XL,Beige,1,19.99,0.21
1003881,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XL,Azul,1,69.99,0.21
1003882,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Blanco,1,26.24,0.21
1003882,2,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,44,Negro,1,59.99,0.21
1003883,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,S,Verde,1,19.99,0.21
1003883,2,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Beige,1,26.24,0.21
1003884,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,40,Negro,1,75.99,0.21
1003884,2,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XS,Azul,2,39.99,0.21
1003885,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,L,Blanco,1,14.24,0.21
1003886,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Beige,2,26.24,0.21
1003887,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Rojo,1,26.24,0.21
1003887,2,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,40,Blanco,1,59.99,0.21
1003888,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,L,Rojo,1,19.99,0.21
1003889,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Azul,1,24.99,0.21
1003889,2,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,42,Verde,1,59.99,0.21
1003890,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,XL,Verde,1,14.99,0.21
1003891,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XL,Verde,2,37.99,0.21
1003892,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,39,Beige,1,59.99,0.21
1003892,2,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Blanco,2,23.74,0.21
1003893,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,M,Beige,1,39.99,0.21
1003893,2,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XL,Gris,1,73.49,0.21
1003893,3,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,43,Gris,1,83.99,0.21
1003894,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XS,Verde,1,69.99,0.21
1003895,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,39,Blanco,1,75.99,0.21
1003896,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XS,Negro,1,66.49,0.21
1003897,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,40,Rojo,1,83.99,0.21
1003898,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,S,Verde,1,44.99,0.21
1003899,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XL,Beige,2,69.99,0.21
1003899,2,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Negro,1,12.34,0.21
1003899,3,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,43,Verde,1,56.99,0.21
1003900,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,XL,Gris,1,15.74,0.21
1003900,2,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Gris,1,12.99,0.21
1003901,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,40,Gris,2,83.99,0.21
1003901,2,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Verde,1,12.34,0.21
1003901,3,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,XL,Azul,1,44.99,0.21
1003902,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Rojo,2,24.99,0.21
1003902,2,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Rojo,1,12.99,0.21
1003902,3,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,S,Azul,1,39.99,0.21
1003903,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,44,Negro,1,56.99,0.21
1003904,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,44,Rojo,1,79.99,0.21
1003905,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,M,Blanco,1,44.99,0.21
1003906,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Azul,1,24.99,0.21
1003907,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,44,Gris,2,75.99,0.21
1003907,2,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,M,Negro,1,44.99,0.21
1003907,3,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XL,Rojo,1,73.49,0.21
1003908,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,XS,Verde,1,14.99,0.21
1003909,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,S,Rojo,2,47.24,0.21
1003910,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Blanco,1,24.99,0.21
1003910,2,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,39,Verde,1,59.99,0.21
1003910,3,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,39,Negro,1,79.99,0.21
1003911,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,44,Rojo,2,79.99,0.21
1003911,2,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,S,Negro,1,14.99,0.21
1003911,3,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,M,Rojo,1,19.99,0.21
1003912,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Azul,1,26.24,0.21
1003912,2,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XS,Verde,1,69.99,0.21
1003913,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,S,Rojo,2,37.99,0.21
1003914,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,M,Beige,1,73.49,0.21
1003915,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,M,Blanco,1,47.24,0.21
1003915,2,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,L,Blanco,1,14.99,0.21
1003916,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XL,Verde,2,37.99,0.21
1003917,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Blanco,1,12.34,0.21
1003917,2,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XL,Gris,1,37.99,0.21
1003917,3,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XS,Blanco,1,19.99,0.21
1003917,4,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,M,Gris,1,14.99,0.21
1003918,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Azul,1,26.24,0.21
1003918,2,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,39,Gris,2,56.99,0.21
1003919,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Negro,1,26.24,0.21
1003920,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Verde,1,12.34,0.21
1003921,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Azul,3,12.34,0.21
1003921,2,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,S,Blanco,1,44.99,0.21
1003922,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Azul,1,12.34,0.21
1003923,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,L,Verde,1,14.99,0.21
1003924,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,L,Gris,1,39.99,0.21
1003924,2,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Rojo,1,24.99,0.21
1003924,3,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,M,Rojo,1,66.49,0.21
1003925,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,M,Verde,1,19.99,0.21
1003926,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,L,Azul,1,44.99,0.21
1003927,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XS,Gris,1,39.99,0.21
1003928,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Beige,3,24.99,0.21
1003929,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Beige,1,12.99,0.21
1003929,2,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Blanco,1,24.99,0.21
1003929,3,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,43,Negro,1,79.99,0.21
1003930,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,M,Beige,1,18.99,0.21
1003931,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XL,Beige,2,19.99,0.21
1003932,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,M,Beige,1,18.99,0.21
1003932,2,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,L,Gris,1,37.99,0.21
1003933,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,39,Verde,1,56.99,0.21
1003933,2,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,XS,Rojo,1,19.99,0.21
1003933,3,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,43,Verde,1,79.99,0.21
1003934,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Blanco,1,12.99,0.21
1003935,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Verde,1,12.99,0.21
1003936,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Rojo,1,12.34,0.21
1003937,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,M,Blanco,1,14.24,0.21
1003937,2,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,M,Gris,2,44.99,0.21
1003937,3,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XL,Beige,1,39.99,0.21
1003938,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,S,Blanco,1,66.49,0.21
1003939,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,42,Azul,1,59.99,0.21
1003940,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Verde,1,12.99,0.21
1003941,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,42,Blanco,1,56.99,0.21
1003941,2,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XS,Rojo,1,39.99,0.21
1003942,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Rojo,2,12.99,0.21
1003942,2,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Rojo,2,23.74,0.21
1003943,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Beige,2,13.64,0.21
1003944,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,XS,Gris,1,47.24,0.21
1003945,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,44,Verde,1,56.99,0.21
1003945,2,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Blanco,1,12.99,0.21
1003946,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,42,Verde,1,79.99,0.21
1003947,1,NC-JK-050,Chaqueta Denim,Ropa,Nord&Co,XL,Azul,2,69.99,0.21
1003948,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,XS,Beige,1,44.99,0.21
1003948,2,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,42,Beige,1,75.99,0.21
1003949,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,M,Azul,2,39.99,0.21
1003949,2,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,M,Beige,1,18.99,0.21
1003949,3,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,41,Verde,1,62.99,0.21
1003950,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,42,Beige,1,79.99,0.21
1003951,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Beige,1,24.99,0.21
1003951,2,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,40,Azul,1,83.99,0.21
1003952,1,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Verde,1,26.24,0.21
1003953,1,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,XL,Gris,3,14.99,0.21
1003954,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,L,Rojo,1,19.99,0.21
1003955,1,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,L,Rojo,1,19.99,0.21
1003955,2,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,L,Gris,1,47.24,0.21
1003955,3,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Negro,1,12.99,0.21
1003956,1,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Rojo,2,12.99,0.21
1003957,1,NC-SH-011,Zapatilla Runner,Calzado,Nord&Co,42,Verde,1,75.99,0.21
1003957,2,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,XL,Blanco,1,44.99,0.21
1003957,3,NC-AC-005,Cinturón Piel,Accesorios,Nord&Co,UN,Blanco,1,23.74,0.21
1003958,1,NC-SH-010,Zapatilla Urban,Calzado,Nord&Co,42,Gris,2,59.99,0.21
1003959,1,NC-HD-003,Sudadera Hoodie,Ropa,Nord&Co,XS,Negro,3,44.99,0.21
1003959,2,NC-AC-004,Gorra Classic,Accesorios,Nord&Co,UN,Verde,1,12.99,0.21
1003959,3,NC-TS-001,Camiseta Básica,Ropa,Nord&Co,XL,Azul,1,14.99,0.21
1003959,4,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,XS,Negro,1,41.99,0.21
1003960,1,NC-PT-020,Pantalón Chino,Ropa,Nord&Co,M,Beige,1,39.99,0.21
1003960,2,NC-TS-002,Camiseta Premium,Ropa,Nord&Co,S,Verde,3,19.99,0.21
